Gender,Weight,Body Shape Index,Waist,Hips,Bust/Chest,Height,Cup Size
Female,84,4,94.59,80.12,121.92,173.98,F
Female,54,4,82.57,81.05,101.55,166.27,F
Female,53,4,64.64,78.5,114.93,189.92,B
Female,77,0,63.78,103.88,120.11,176.53,A
Female,57,1,64.35,87.37,115.81,170.15,A
Female,76,1,72.42,89.72,112.49,167.02,AA
Female,58,0,68.62,91.99,96.7,172.59,C
Female,51,4,55.88,65.12,86.78,178.27,F
Female,68,2,98.7,87.51,100.19,181.29,DD
Female,90,1,74.53,119.38,106.49,156.16,DD
Female,88,3,92.27,73.05,114.77,156.91,F
Female,98,4,68.79,89.12,117.2,171.77,D
Female,58,1,63.67,106.7,111.93,182.81,A
Female,51,4,93.5,59.87,121.65,187.4,AA
Female,41,4,56.13,77.18,79.09,170.87,D
Female,41,4,62.3,82.5,111.35,151.91,A
Female,53,1,88.69,90.92,110.92,148.64,C
Female,76,4,80.63,88.46,93.15,161.81,DD
Female,95,3,82.5,98.32,81.83,191.63,B
Female,78,4,75.16,78.35,85.77,147.32,A
Female,59,3,85.94,66.64,110.61,172.15,C
Female,52,1,69.42,82.99,121.92,155.36,DD
Female,50,4,77.4,124.13,80.44,189.8,DD
Female,100,1,55.88,74.4,107.72,155.43,C
Female,65,3,57.12,120.62,114.37,177.56,DD
Female,75,4,59.09,86.46,81.08,152.33,D
Female,50,1,70.89,103.27,85.67,151.32,DD
Female,71,1,82.2,94.09,114.53,178.88,B
Female,69,1,67.89,81.06,109.75,157.88,E
Female,46,3,62.36,110.46,98.14,152.18,DD
Female,44,0,89.12,96.68,80.35,159.02,C
Female,68,2,64.9,81.29,110.3,190.54,AA
Female,58,3,83.78,71.89,95.21,184.81,E
Female,58,4,106.37,86.1,113.44,150.82,B
Female,105,3,96.11,96.63,116.31,185.2,DD
Female,69,1,97.58,84.71,88.7,162.39,A
Female,71,4,63.76,61.36,111.83,179.69,A
Female,68,1,95.14,127.0,113.79,168.12,AA
Female,75,1,64.87,69.97,82.27,170.6,E
Female,74,0,71.02,91.71,103.28,174.15,A
Female,79,0,90.17,127.0,114.38,168.38,DD
Female,74,1,68.57,55.88,88.21,155.05,F
Female,64,4,60.3,97.86,119.73,150.84,B
Female,75,4,74.71,127.0,119.19,151.21,AA
Female,85,0,104.73,79.84,82.82,174.4,E
Female,70,4,62.51,86.45,96.32,172.37,AA
Female,63,1,62.47,89.54,113.6,168.77,DD
Female,52,1,91.71,85.39,110.44,190.85,AA
Female,46,1,88.22,100.28,109.71,170.18,E
Female,72,1,78.04,126.97,83.66,166.61,D
Female,46,4,73.98,65.27,97.28,174.99,A
Female,75,3,72.6,85.43,119.76,161.17,AA
Female,69,3,64.28,63.98,119.17,157.55,A
Female,97,0,85.96,71.73,80.31,198.12,A
Female,54,1,99.36,99.67,118.34,167.86,A
Female,41,4,57.99,68.92,115.2,162.8,A
Female,79,3,86.04,85.94,114.06,153.76,AA
Female,74,3,67.08,122.56,121.92,151.4,D
Female,58,4,76.62,77.67,121.2,171.74,B
Female,46,4,59.83,111.35,100.52,152.41,DD
Female,63,2,56.86,105.41,112.62,158.13,AA
Female,48,4,76.17,88.22,120.61,167.68,E
Female,48,1,103.45,95.39,121.92,147.32,B
Female,58,4,76.92,89.14,111.54,147.32,B
Female,41,4,79.17,80.63,121.92,156.6,D
Female,46,4,93.77,95.21,117.94,158.24,AA
Female,70,0,64.01,116.03,80.74,188.14,AA
Female,64,1,89.46,101.32,119.64,161.4,B
Female,70,0,80.24,90.95,111.45,171.02,F
Female,61,3,81.16,89.69,110.91,170.31,A
Female,93,3,76.78,77.89,120.01,157.05,D
Female,54,0,57.43,67.63,104.31,151.01,C
Female,80,4,55.88,117.41,121.92,149.95,D
Female,58,1,95.81,90.52,118.36,151.12,AA
Female,68,4,73.71,105.87,107.18,163.04,C
Female,66,4,55.88,86.65,113.23,151.59,C
Female,62,2,66.01,108.45,119.54,166.75,D
Female,61,2,90.79,91.94,112.04,171.85,AA
Female,96,3,63.21,87.88,121.92,188.06,AA
Female,80,3,83.65,111.09,103.81,171.24,B
Female,51,1,76.67,78.23,101.44,157.43,F
Female,69,1,62.75,91.23,79.04,147.71,A
Female,54,1,62.3,92.87,97.5,147.32,DD
Female,77,1,99.9,86.04,76.33,181.05,D
Female,41,3,71.11,57.39,121.8,175.74,DD
Female,67,4,60.9,97.28,86.41,165.83,DD
Female,64,0,66.44,89.37,121.92,181.9,DD
Female,70,2,58.19,116.09,101.87,193.63,A
Female,49,1,63.84,90.13,79.87,170.13,B
Female,76,0,102.69,101.81,87.7,166.2,A
Female,63,4,100.99,100.05,121.92,160.29,A
Female,84,3,70.28,55.88,119.04,175.93,A
Female,81,2,95.73,89.04,118.3,182.59,B
Female,76,4,90.66,75.0,109.51,153.18,E
Female,80,1,93.71,88.87,119.18,165.71,F
Female,52,4,55.88,109.03,114.08,156.17,DD
Female,74,2,60.64,93.18,76.53,166.6,C
Female,43,1,55.88,86.98,72.13,149.46,F
Female,75,1,104.43,72.02,105.27,154.25,AA
Female,72,2,70.3,83.11,97.32,150.25,A
Female,60,1,58.92,66.63,85.16,164.31,C
Female,86,1,55.88,81.29,101.59,153.7,AA
Female,59,3,61.83,81.37,114.18,179.79,D
Female,84,1,96.64,125.5,121.5,191.62,A
Female,74,3,64.1,95.26,119.64,186.57,E
Female,83,3,77.74,77.8,110.17,149.64,E
Female,67,4,94.0,89.37,85.36,147.32,D
Female,68,1,66.66,90.3,85.51,182.46,E
Female,81,1,83.56,89.65,117.88,169.78,C
Female,65,1,61.46,113.64,108.89,152.05,D
Female,74,4,64.54,58.67,85.91,181.54,C
Female,59,1,97.94,91.3,103.84,176.12,A
Female,59,2,59.43,94.74,91.77,161.49,F
Female,65,3,55.88,62.85,83.93,158.21,DD
Female,79,4,60.59,82.14,109.05,163.53,E
Female,51,1,70.01,104.13,119.26,171.37,A
Female,81,4,66.86,110.08,113.32,197.56,A
Female,71,1,63.71,104.2,120.58,173.99,E
Female,70,1,70.75,101.82,112.17,172.63,F
Female,70,4,92.48,86.99,121.92,166.44,F
Female,48,3,55.88,82.3,117.51,150.72,D
Female,68,1,61.59,82.37,121.92,153.52,A
Female,54,1,84.69,105.21,85.94,168.82,E
Female,82,4,55.88,88.62,110.5,180.09,AA
Female,66,4,72.01,71.92,89.02,177.06,AA
Female,80,1,86.55,98.81,97.92,172.93,C
Female,77,1,91.41,82.12,88.83,168.16,A
Female,62,4,90.29,96.92,121.92,186.14,A
Female,73,4,76.96,70.52,81.43,168.81,E
Female,102,1,66.57,107.89,107.94,182.42,D
Female,80,1,89.25,72.41,101.93,190.22,A
Female,77,4,78.82,74.89,117.5,169.83,E
Female,78,3,63.32,89.39,74.54,194.32,C
Female,66,1,96.85,105.48,89.57,149.17,E
Female,79,1,84.34,91.19,77.79,174.2,E
Female,74,1,71.05,62.02,115.21,184.44,B
Female,90,0,95.88,92.46,108.24,161.31,F
Female,74,4,61.19,92.97,112.69,182.48,D
Female,71,1,96.69,79.61,111.07,160.02,AA
Female,71,3,55.88,96.19,110.65,173.6,B
Female,73,4,70.72,88.94,112.1,158.52,B
Female,96,1,59.15,94.28,106.16,195.76,A
Female,85,3,69.79,73.05,71.27,187.96,E
Female,85,0,65.7,80.13,119.86,170.87,F
Female,97,4,73.43,63.32,121.92,159.37,E
Female,85,1,61.28,119.96,114.83,167.08,F
Female,76,1,62.81,100.25,75.98,166.21,F
Female,72,1,92.01,110.59,94.24,184.8,AA
Female,79,4,55.88,94.02,121.59,163.24,D
Female,48,4,68.56,104.89,80.86,161.72,B
Female,74,3,80.21,94.73,111.8,152.09,AA
Female,55,4,64.38,111.09,91.35,176.13,D
Female,51,4,77.93,102.92,81.29,168.36,DD
Female,52,0,94.21,110.32,98.38,195.79,E
Female,57,1,65.02,80.41,121.92,171.77,F
Female,63,4,87.73,62.2,113.12,187.96,D
Female,69,0,60.64,77.42,112.93,165.68,F
Female,60,3,62.94,98.11,120.2,175.16,B
Female,51,4,68.93,68.14,98.83,147.32,A
Female,86,1,64.51,102.11,114.24,160.51,DD
Female,81,1,66.57,71.32,94.94,176.27,A
Female,93,1,81.02,122.12,87.62,153.56,C
Female,79,3,93.56,115.28,112.26,177.23,E
Female,62,3,92.83,90.72,89.98,186.66,DD
Female,76,4,90.62,107.67,117.06,192.91,C
Female,68,3,66.44,118.26,112.65,156.51,C
Female,77,1,71.67,103.35,119.99,178.74,B
Female,93,3,60.04,76.48,99.33,198.12,AA
Female,80,0,70.96,117.39,110.49,149.3,D
Female,47,1,57.27,76.26,93.59,171.34,A
Female,66,1,103.71,87.68,106.15,182.6,AA
Female,73,0,84.46,67.65,113.85,151.66,E
Female,43,1,62.48,101.62,108.0,152.94,DD
Female,76,1,62.73,84.67,116.46,149.79,A
Female,54,3,59.43,90.64,113.17,165.42,DD
Female,100,2,56.51,80.71,101.57,160.45,C
Female,79,4,96.04,96.33,85.58,157.29,E
Female,91,4,74.7,87.47,111.68,166.64,AA
Female,66,4,73.26,116.32,114.45,156.23,AA
Female,48,1,57.64,77.58,87.22,192.07,AA
Female,68,1,57.88,117.24,113.51,186.4,DD
Female,77,3,63.16,80.3,112.71,171.61,AA
Female,47,1,66.92,71.13,91.0,157.31,F
Female,71,1,61.08,102.18,115.16,164.23,B
Female,80,4,103.04,77.39,116.74,154.73,D
Female,44,3,62.75,120.26,84.42,154.43,DD
Female,67,1,101.01,93.41,86.89,163.88,AA
Female,66,1,65.18,97.09,117.74,175.68,D
Female,64,4,91.44,80.8,81.18,167.86,D
Female,60,4,57.19,85.92,114.52,173.47,A
Female,83,0,69.92,92.56,115.45,173.03,DD
Female,80,1,90.91,69.3,83.94,165.77,E
Female,82,1,69.46,94.64,112.54,165.25,AA
Female,48,4,63.59,90.08,112.17,167.49,B
Female,79,3,71.25,103.4,74.93,181.29,E
Female,41,4,57.88,88.6,99.32,151.01,E
Female,80,3,67.27,77.19,84.39,154.72,F
Female,74,0,62.51,80.54,106.35,185.9,AA
Female,85,4,86.05,114.23,105.46,161.71,D
Female,76,4,94.22,99.21,115.0,147.98,AA
Female,117,0,77.96,80.38,82.97,172.56,AA
Female,67,2,100.79,84.19,111.59,189.48,AA
Female,63,1,59.87,83.58,104.58,167.83,DD
Female,95,4,72.75,100.23,102.56,153.59,E
Female,80,1,90.55,77.48,84.5,186.15,E
Female,86,2,98.36,114.75,90.68,182.95,E
Female,65,3,55.88,77.28,91.56,151.82,E
Female,78,3,68.37,88.93,111.46,176.89,AA
Female,77,1,58.51,89.92,88.53,178.49,C
Female,93,1,55.88,76.45,105.01,174.11,E
Female,99,3,89.14,89.49,115.75,153.09,E
Female,68,3,79.75,81.74,119.53,162.09,AA
Female,65,2,66.65,94.18,118.34,150.05,D
Female,69,0,55.88,74.15,74.04,151.85,E
Female,76,4,97.67,83.25,112.73,181.88,A
Female,63,0,103.71,82.61,114.59,149.82,B
Female,82,4,60.62,90.69,116.07,165.99,D
Female,51,0,83.98,117.97,115.29,164.88,C
Female,64,1,68.5,90.75,116.28,190.05,B
Female,72,3,83.71,73.75,79.17,155.51,DD
Female,56,4,86.38,85.83,115.99,174.21,C
Female,48,2,102.55,95.6,106.3,189.37,D
Female,69,1,63.8,108.63,113.49,166.91,E
Female,96,1,64.92,67.98,76.43,180.93,E
Female,98,1,62.23,105.47,107.14,181.7,B
Female,62,1,58.93,90.81,95.52,184.6,E
Female,67,4,63.65,106.13,78.89,175.04,E
Female,53,3,60.28,80.5,99.01,187.5,A
Female,54,4,63.58,84.89,102.14,175.63,D
Female,60,0,95.01,119.78,82.21,152.04,C
Female,60,1,85.07,89.88,114.19,175.19,AA
Female,70,0,70.25,117.0,113.85,156.72,DD
Female,57,4,65.96,82.79,105.02,154.43,A
Female,72,4,99.44,79.44,90.06,157.79,D
Female,65,1,95.3,91.9,114.33,170.38,AA
Female,47,1,81.13,111.11,110.59,152.9,D
Female,100,3,82.16,89.71,117.03,189.55,C
Female,101,1,67.37,79.28,113.41,163.25,A
Female,64,2,55.88,96.13,121.92,187.28,A
Female,73,3,106.68,63.44,121.92,172.57,B
Female,47,4,97.01,86.03,117.7,159.14,DD
Female,69,1,88.8,103.57,115.17,182.03,D
Female,66,4,61.36,85.07,78.58,149.26,DD
Female,115,1,58.3,78.68,107.07,178.09,B
Female,68,1,57.11,96.48,91.24,178.03,DD
Female,67,1,59.32,68.19,99.78,194.12,DD
Female,49,1,58.41,86.14,117.52,175.72,AA
Female,56,3,69.69,108.85,120.8,173.94,AA
Female,67,4,74.44,78.51,85.96,163.7,D
Female,78,4,87.75,66.27,88.02,152.19,D
Female,84,1,81.56,88.72,121.92,166.48,A
Female,97,0,55.88,120.42,109.7,162.19,AA
Female,93,4,74.5,94.26,96.58,147.32,DD
Female,117,1,91.85,88.3,94.08,166.51,C
Female,73,3,61.74,105.17,118.54,184.0,B
Female,66,4,87.97,67.35,118.99,171.27,C
Female,72,1,62.38,81.93,110.56,169.82,A
Female,107,4,67.59,85.8,115.24,161.36,DD
Female,80,0,64.09,97.24,84.23,158.3,B
Female,74,3,94.17,116.92,87.72,153.35,B
Female,43,3,68.63,69.77,121.55,147.32,B
Female,96,3,74.21,90.54,112.32,178.31,C
Female,58,4,60.63,95.32,115.64,155.22,AA
Female,79,2,74.91,112.79,112.31,147.32,B
Female,87,3,61.81,79.89,99.22,192.87,E
Female,65,4,78.73,90.55,85.08,182.28,AA
Female,80,4,92.86,111.74,77.3,167.95,AA
Female,55,3,80.05,81.8,121.92,153.52,DD
Female,98,3,57.88,88.92,121.92,180.05,B
Female,75,1,59.59,115.08,117.98,189.67,AA
Female,61,0,87.56,107.42,113.72,178.77,AA
Female,96,4,87.51,83.07,74.89,178.06,A
Female,76,0,69.19,83.26,101.56,162.08,DD
Female,55,0,59.31,99.38,107.9,161.26,A
Female,59,4,99.04,106.94,111.73,149.9,DD
Female,50,1,96.82,72.0,112.24,171.21,F
Female,52,3,57.25,80.98,100.42,187.55,A
Female,95,2,56.38,94.11,121.92,148.43,DD
Female,76,4,81.46,90.93,86.92,173.3,DD
Female,80,4,98.15,127.0,113.81,155.0,D
Female,57,3,57.14,95.83,116.05,175.53,B
Female,58,1,55.88,98.1,91.47,176.87,DD
Female,68,0,57.66,93.06,115.35,188.51,C
Female,70,1,93.1,85.22,108.03,160.57,D
Female,69,1,62.6,81.11,111.97,157.72,AA
Female,79,1,68.17,88.45,118.14,147.98,A
Female,72,3,55.88,97.96,121.92,167.53,A
Female,71,0,97.01,101.61,110.74,162.6,D
Female,74,1,65.97,86.26,94.26,157.3,F
Female,61,1,63.05,83.83,103.57,149.77,D
Female,57,3,55.88,100.87,95.09,173.33,C
Female,72,1,66.27,117.48,107.22,189.4,C
Female,69,4,69.68,98.03,115.56,148.69,B
Female,71,4,58.85,95.45,112.63,154.39,DD
Female,87,1,66.49,111.27,95.44,161.27,AA
Female,86,3,60.86,93.06,87.61,165.84,F
Female,53,2,71.47,81.32,80.12,165.65,F
Female,49,1,60.84,83.17,112.0,189.23,DD
Female,46,4,105.21,64.11,85.0,167.96,AA
Female,57,3,65.57,113.49,115.94,174.72,B
Female,97,4,98.81,97.83,88.7,155.87,F
Female,72,1,55.88,64.66,109.02,177.98,DD
Female,101,3,64.26,93.06,116.2,174.15,A
Female,71,1,97.37,59.05,88.82,157.01,DD
Female,62,1,102.68,98.31,115.6,156.61,B
Female,81,4,57.55,77.32,111.5,197.09,F
Female,54,4,67.57,77.93,117.1,159.12,F
Female,78,0,62.53,107.14,97.48,186.15,A
Female,81,1,77.86,116.01,117.66,165.88,D
Female,67,4,68.45,86.43,115.96,151.73,AA
Female,70,0,66.9,93.1,113.12,161.03,C
Female,116,3,93.1,79.35,94.76,174.64,E
Female,75,1,64.96,96.98,117.0,156.98,A
Female,68,2,100.12,71.41,91.14,172.83,F
Female,62,1,59.28,98.15,72.6,181.83,C
Female,70,1,80.08,96.83,115.22,193.46,D
Female,110,3,65.85,83.0,106.84,194.66,AA
Female,64,1,89.46,103.42,82.28,154.64,A
Female,63,3,68.08,112.29,92.82,183.4,C
Female,47,4,95.91,78.4,111.78,156.73,D
Female,41,1,55.88,102.02,108.41,159.85,D
Female,55,4,81.09,70.05,113.43,164.6,F
Female,52,0,93.48,85.89,89.89,152.53,AA
Female,63,3,92.14,86.35,111.72,151.73,D
Female,60,3,88.42,85.84,114.25,169.59,DD
Female,64,4,100.42,87.55,121.92,170.77,AA
Female,85,3,69.02,83.07,115.08,159.11,E
Female,56,0,82.79,102.82,100.44,165.71,C
Female,56,1,67.35,86.79,119.43,158.51,DD
Female,71,4,93.16,127.0,107.55,147.32,F
Female,89,1,87.94,96.27,79.67,173.08,DD
Female,51,1,55.88,76.27,104.57,156.69,A
Female,59,1,79.12,104.75,89.06,149.52,E
Female,71,1,68.27,98.69,113.18,153.49,F
Female,71,0,76.02,113.21,119.35,187.35,AA
Female,59,2,96.07,118.97,94.49,163.71,A
Female,88,1,93.78,84.28,121.92,156.29,E
Female,59,3,100.35,105.81,73.4,156.67,DD
Female,90,4,92.09,75.6,81.79,177.43,DD
Female,82,4,64.99,89.11,119.42,159.63,E
Female,66,4,55.88,66.53,116.88,152.93,C
Female,82,2,68.44,86.83,102.26,169.26,E
Female,90,3,96.08,84.62,78.27,176.43,AA
Female,63,2,55.88,91.53,115.8,190.15,AA
Female,68,3,63.0,75.69,105.83,181.87,F
Female,71,4,93.92,83.89,106.72,172.46,A
Female,50,0,60.81,77.2,121.25,165.47,D
Female,47,1,90.66,90.37,117.76,186.06,B
Female,86,1,59.48,102.14,83.46,175.45,F
Female,59,3,56.48,77.97,76.78,157.01,DD
Female,50,3,90.66,91.66,113.79,148.97,DD
Female,60,3,61.76,112.01,90.47,180.29,A
Female,52,3,78.4,92.15,107.27,182.39,C
Female,72,2,92.08,111.85,96.01,154.57,F
Female,60,1,57.02,99.23,91.78,156.63,D
Female,57,1,88.79,93.47,111.3,179.45,C
Female,80,3,87.43,88.5,77.33,189.86,F
Female,91,1,60.98,91.6,85.65,192.34,D
Female,63,1,62.16,78.28,77.98,185.71,AA
Female,100,4,87.08,65.91,80.78,156.23,E
Female,70,3,56.89,81.92,117.98,183.88,B
Female,81,1,67.92,72.99,109.43,169.11,E
Female,74,4,62.33,74.58,89.7,166.2,A
Female,75,3,67.47,94.29,85.75,169.02,E
Female,88,1,70.3,116.48,112.04,169.87,A
Female,67,3,88.43,88.72,86.43,167.76,AA
Female,71,3,67.54,98.98,109.0,157.52,E
Female,64,1,69.81,94.11,119.76,164.79,A
Female,67,1,83.31,109.39,84.63,183.33,D
Female,93,0,59.33,97.0,89.93,168.95,B
Female,83,2,62.24,100.76,115.23,158.92,F
Female,52,4,89.13,92.85,109.09,153.84,AA
Female,76,3,100.11,94.61,75.57,172.45,AA
Female,86,3,101.46,92.73,111.93,194.99,F
Female,64,4,98.33,119.07,84.89,152.08,C
Female,70,4,95.12,93.08,114.42,171.85,DD
Female,62,1,62.55,100.07,94.95,148.58,E
Female,60,4,96.7,112.54,78.75,147.32,C
Female,72,2,60.01,72.52,77.85,153.78,AA
Female,69,0,66.15,91.23,121.92,150.56,A
Female,88,4,74.55,115.45,121.88,154.29,F
Female,81,4,102.61,123.3,112.92,169.42,B
Female,57,1,93.0,100.05,115.13,149.3,B
Female,59,0,57.65,95.36,96.83,162.17,B
Female,69,4,62.98,95.39,99.92,188.01,C
Female,85,2,95.56,112.0,121.92,181.91,A
Female,81,3,104.12,100.67,84.48,147.44,DD
Female,57,1,67.97,84.59,80.98,154.31,B
Female,69,4,59.03,88.69,115.23,172.71,A
Female,67,1,68.09,77.28,80.37,170.33,A
Female,62,1,92.63,81.43,107.95,150.38,A
Female,68,1,67.91,69.98,115.44,174.38,B
Female,66,4,69.0,100.12,107.65,153.86,B
Female,66,0,60.81,116.97,114.2,165.61,AA
Female,47,0,98.42,100.24,77.32,176.36,A
Female,91,4,64.37,87.33,106.68,154.42,E
Female,76,4,65.43,89.43,121.04,156.57,DD
Female,66,0,63.44,90.69,98.72,163.21,AA
Female,96,0,58.28,69.63,121.92,191.05,B
Female,52,4,55.88,77.92,116.97,166.85,C
Female,57,4,61.56,88.67,113.84,179.46,D
Female,63,4,82.09,62.33,117.27,186.06,A
Female,93,4,84.26,94.49,79.05,179.0,A
Female,101,3,101.61,112.66,116.47,198.12,E
Female,58,1,58.07,84.96,83.17,169.35,D
Female,74,0,92.65,81.39,102.68,167.96,F
Female,61,1,92.01,122.15,120.53,192.22,F
Female,64,1,66.67,93.83,114.56,149.09,A
Female,74,4,69.71,74.82,88.5,162.13,F
Female,41,1,70.52,62.55,110.38,154.01,A
Female,49,3,90.29,101.66,112.97,172.82,A
Female,72,1,92.25,86.19,84.79,181.62,DD
Female,62,1,55.88,91.72,99.95,154.01,D
Female,82,0,73.44,100.19,83.82,168.2,F
Female,73,1,56.27,105.29,85.85,198.12,F
Female,66,4,68.2,88.55,94.13,182.79,A
Female,88,1,71.15,83.45,112.65,149.86,B
Female,55,0,76.98,86.78,121.92,186.01,A
Female,64,1,66.21,92.98,119.02,150.6,AA
Female,70,4,80.65,107.28,83.07,168.45,D
Female,67,2,63.28,90.27,121.92,192.67,B
Female,79,1,66.55,69.16,105.69,180.74,DD
Female,82,4,65.58,70.8,74.08,164.48,B
Female,41,4,94.27,112.77,78.86,150.84,A
Female,76,1,61.34,116.38,121.92,152.88,AA
Female,60,2,72.51,80.41,111.74,148.83,D
Female,72,1,74.83,70.61,100.63,189.47,E
Female,84,3,83.05,86.2,113.33,186.23,A
Female,62,3,63.37,71.74,116.6,167.14,A
Female,81,4,67.28,99.21,109.24,192.4,AA
Female,51,1,63.67,72.37,106.14,174.92,F
Female,73,0,86.92,106.64,109.68,168.47,A
Female,65,0,84.03,120.86,108.05,162.87,AA
Female,48,0,55.88,98.22,83.26,177.87,A
Female,75,1,102.37,107.88,108.15,147.32,C
Female,57,1,55.88,80.45,117.66,152.58,C
Female,69,0,61.63,111.59,110.63,176.1,D
Female,58,3,58.71,100.2,113.04,149.43,AA
Female,60,4,94.76,126.1,121.92,172.86,D
Female,98,4,55.88,84.07,107.96,171.84,A
Female,66,2,101.62,82.77,117.2,159.0,A
Female,61,1,91.91,75.83,110.36,185.76,AA
Female,69,2,59.06,101.09,89.71,178.82,F
Female,83,4,75.88,96.9,90.33,187.64,AA
Female,44,2,64.38,66.83,106.33,169.3,AA
Female,48,3,101.74,106.9,77.83,161.28,DD
Female,72,1,64.59,59.58,114.31,152.04,B
Female,70,0,97.88,92.38,107.09,158.13,F
Female,75,4,69.55,110.76,112.1,157.01,B
Female,65,1,97.01,59.2,93.03,168.01,E
Female,61,1,55.88,127.0,115.25,176.19,DD
Female,75,4,71.58,79.68,96.47,168.19,C
Female,69,4,65.29,75.27,121.92,159.0,E
Female,51,3,71.25,92.63,116.99,147.71,A
Female,84,4,102.55,107.17,85.39,194.77,AA
Female,64,4,55.88,70.75,107.55,158.74,D
Female,72,1,96.99,67.88,115.88,159.72,E
Female,59,3,59.92,86.99,114.75,147.56,B
Female,59,1,55.88,97.41,112.69,156.59,F
Female,74,1,56.53,97.33,78.05,180.19,E
Female,65,4,63.17,88.53,88.34,159.48,E
Female,49,1,88.5,92.45,106.53,156.1,AA
Female,77,0,63.67,87.56,108.21,176.28,B
Female,63,4,61.51,85.57,121.18,169.7,B
Female,88,4,91.16,95.08,75.18,158.6,AA
Female,49,4,86.62,84.75,91.25,181.84,AA
Female,83,3,85.3,75.92,119.6,166.78,F
Female,65,4,85.26,85.07,81.64,194.58,E
Female,66,1,72.78,106.4,71.12,171.92,A
Female,113,4,89.92,115.15,78.77,172.67,E
Female,57,3,60.29,115.79,116.59,157.02,DD
Female,66,4,95.01,98.93,111.31,159.88,E
Female,60,1,55.88,118.92,121.92,168.33,F
Female,65,1,98.92,102.4,98.93,188.24,AA
Female,51,1,65.34,96.6,86.21,189.76,A
Female,60,1,91.07,91.23,114.72,185.75,B
Female,62,1,55.88,106.2,76.2,162.35,A
Female,93,1,64.87,114.26,108.2,149.7,AA
Female,106,1,85.42,94.99,112.95,165.5,B
Female,76,1,85.13,109.89,78.29,147.32,AA
Female,68,1,57.5,104.34,121.92,152.03,DD
Female,58,4,57.49,98.06,121.92,155.82,D
Female,55,3,65.47,85.99,87.87,155.98,B
Female,105,1,71.67,85.32,93.94,173.32,D
Female,78,1,88.75,107.3,121.26,168.62,F
Female,61,4,72.23,119.1,111.22,186.39,F
Female,45,4,63.76,85.39,73.82,147.32,D
Female,64,1,61.66,97.43,101.36,149.67,DD
Female,73,3,66.15,78.54,118.31,163.07,E
Female,98,1,65.66,90.04,85.57,173.68,AA
Female,66,4,56.42,113.94,121.92,163.86,E
Female,79,4,64.31,82.26,71.12,166.48,C
Female,70,1,55.88,92.86,119.58,188.23,D
Female,59,1,65.41,124.31,113.47,164.85,A
Female,58,3,60.46,85.23,110.31,149.66,DD
Female,45,0,58.97,67.64,106.2,147.32,C
Female,63,1,75.5,108.23,112.51,194.44,A
Female,69,3,56.09,87.69,90.59,162.77,F
Female,61,0,68.07,100.63,107.04,167.99,B
Female,49,3,58.14,81.06,92.98,179.17,F
Female,58,1,70.57,94.89,103.98,156.4,D
Female,92,4,62.98,115.1,118.49,177.42,A
Female,73,3,82.99,81.48,107.06,177.31,E
Female,57,1,63.93,116.1,87.0,157.66,F
Female,86,1,88.42,125.89,88.34,157.18,AA
Female,63,4,76.37,68.56,121.92,153.95,AA
Female,84,4,84.25,91.69,82.81,155.94,DD
Female,79,1,98.33,104.3,84.61,151.95,F
Female,81,1,66.32,119.73,116.66,165.65,F
Female,61,1,74.04,85.28,101.32,168.6,B
Female,47,1,56.12,90.46,87.22,183.84,A
Female,53,1,56.1,85.46,76.87,159.64,E
Female,65,4,92.52,90.22,101.57,165.22,DD
Female,75,1,75.32,66.21,107.78,172.35,A
Female,83,1,66.49,104.38,117.65,167.69,F
Female,101,1,59.96,93.35,106.88,170.62,AA
Female,106,1,68.28,105.46,116.06,185.61,AA
Female,89,3,90.83,93.52,121.92,168.53,D
Female,66,4,67.29,63.86,121.92,172.86,D
Female,89,1,59.13,114.15,115.23,171.99,D
Female,58,3,91.04,90.84,101.6,183.15,D
Female,84,1,77.28,78.91,86.84,176.06,B
Female,80,1,76.07,111.94,120.5,191.04,F
Female,100,4,80.65,125.27,115.35,154.02,E
Female,77,0,89.64,81.85,86.27,154.49,C
Female,77,4,68.02,113.55,103.45,147.32,E
Female,74,1,83.71,111.41,116.59,166.48,A
Female,66,4,73.08,55.88,90.69,154.07,DD
Female,67,4,71.41,98.93,89.29,157.34,C
Female,66,2,59.1,77.62,119.5,166.54,AA
Female,67,1,56.79,72.7,83.37,171.78,F
Female,68,4,66.76,78.13,111.29,165.35,C
Female,85,2,61.11,80.9,102.23,179.76,AA
Female,62,1,71.29,91.21,92.5,153.58,DD
Female,84,4,65.01,92.04,114.08,195.88,A
Female,66,1,91.36,72.48,114.81,152.76,B
Female,52,1,55.88,88.67,85.4,177.15,C
Female,72,0,56.37,86.43,77.0,147.32,F
Female,87,3,93.49,100.08,106.67,156.24,DD
Female,64,1,57.2,81.01,88.01,147.32,AA
Female,78,4,67.22,80.53,120.51,153.21,DD
Female,69,1,102.01,108.93,106.91,151.24,B
Female,56,0,73.6,89.98,105.95,158.25,AA
Female,75,3,55.88,98.32,97.24,147.32,A
Female,49,1,91.85,107.73,75.77,150.87,DD
Female,78,1,59.72,93.68,84.88,169.54,D
Female,55,3,64.19,99.91,103.7,171.96,AA
Female,76,2,75.67,88.81,102.92,172.64,C
Female,65,1,80.83,92.18,116.23,181.74,A
Female,79,2,58.51,64.54,101.03,165.88,B
Female,72,1,85.96,68.38,111.67,155.97,D
Female,58,4,84.63,93.13,114.74,154.99,D
